country,championate,title,date,result,book,home_open_odds,home_close_odds,draw_open_odds,draw_close_odds,away_open_odds,away_close_odds
Brazil,Serie B 2019,Operario - Vila Nova FC,"Friday, 09 Aug 2019, 22:15",1:0,Marathonbet,2.04,2.4,3.14,2.94,4.1,3.38
Brazil,Serie B 2019,Operario - Vila Nova FC,"Friday, 09 Aug 2019, 22:15",1:0,Pinnacle,2.04,2.64,3.06,2.76,4.49,3.35
Denmark,Superliga 2017/2018,Lyngby - Brondby,"Sunday, 11 Feb 2018, 17:00",1:3,Asianodds,4.15,11.5,3.95,6.0,1.71,1.29
Denmark,Superliga 2017/2018,Lyngby - Brondby,"Sunday, 11 Feb 2018, 17:00",1:3,Marathonbet,4.8,10.5,3.65,6.4,1.84,1.29
Denmark,Superliga 2017/2018,Lyngby - Brondby,"Sunday, 11 Feb 2018, 17:00",1:3,Pinnacle,5.77,12.04,4.17,6.85,1.63,1.25
Italy,Serie B 2015/2016,Pro Vercelli - Brescia,"Saturday, 06 Feb 2016, 14:00",2:1,Marathonbet,2.8,2.55,2.94,3.02,3.05,3.3
Italy,Serie B 2015/2016,Pro Vercelli - Brescia,"Saturday, 06 Feb 2016, 14:00",2:1,Pinnacle,2.66,2.64,3.04,3.0,3.12,3.2
Argentina,Primera Division 2014,Tigre - Quilmes,"Tuesday, 02 Sep 2014, 01:30",0:0,Marathonbet,2.2,2.08,3.05,3.15,4.1,4.4
Argentina,Primera Division 2014,Tigre - Quilmes,"Tuesday, 02 Sep 2014, 01:30",0:0,Pinnacle,2.1,2.1,3.18,3.3,4.17,4.03
Norway,Tippeligaen 2014,Stromsgodset - Viking,"Saturday, 27 Sep 2014, 17:00",2:1,Marathonbet,1.95,1.66,3.85,4.3,3.95,5.2
Norway,Tippeligaen 2014,Stromsgodset - Viking,"Saturday, 27 Sep 2014, 17:00",2:1,Pinnacle,1.78,1.67,3.98,4.39,4.64,5.0
Spain,LaLiga2 2016/2017,Cadiz CF - Rayo Vallecano,"Sunday, 12 Mar 2017, 17:00",1:0,Marathonbet,2.42,2.07,3.1,3.26,3.4,4.15
Spain,LaLiga2 2016/2017,Cadiz CF - Rayo Vallecano,"Sunday, 12 Mar 2017, 17:00",1:0,Pinnacle,2.61,2.19,3.08,3.2,3.15,3.84
Netherlands,Eerste Divisie 2016/2017,Oss - FC Volendam,"Friday, 21 Apr 2017, 18:00",2:2,Marathonbet,4.1,4.65,3.76,4.5,1.94,1.7
Netherlands,Eerste Divisie 2016/2017,Oss - FC Volendam,"Friday, 21 Apr 2017, 18:00",2:2,Pinnacle,4.49,4.81,4.24,4.52,1.76,1.68
Sweden,Superettan 2014,Sundsvall - Assyriska FF,"Monday, 01 Sep 2014, 18:20",2:1,Marathonbet,1.5,1.52,4.6,4.65,6.3,5.9
Sweden,Superettan 2014,Sundsvall - Assyriska FF,"Monday, 01 Sep 2014, 18:20",2:1,Pinnacle,1.57,1.64,4.32,4.4,6.12,5.36
Spain,Segunda Division 2015/2016,Zaragoza - Tenerife,"Sunday, 18 Oct 2015, 17:15",2:0,Marathonbet,2.14,1.97,3.3,3.42,3.9,4.4
Spain,Segunda Division 2015/2016,Zaragoza - Tenerife,"Sunday, 18 Oct 2015, 17:15",2:0,Pinnacle,2.14,1.9,3.3,3.59,3.9,4.55
Czech Republic,Gambrinus liga 2012/2013,Dukla Prague - Brno,"Tuesday, 14 May 2013, 17:00",3:2,Marathonbet,1.74,1.65,3.8,3.9,5.2,5.9
Czech Republic,Gambrinus liga 2012/2013,Dukla Prague - Brno,"Tuesday, 14 May 2013, 17:00",3:2,Pinnacle,1.65,1.57,3.96,4.09,5.9,6.8
Serbia,Super Liga 2019/2020,Sp. Subotica - TSC Backa Topola,"Sunday, 04 Aug 2019, 18:00",1:2,Asianodds,1.8,2.3,3.69,3.2,4.3,3.25
Serbia,Super Liga 2019/2020,Sp. Subotica - TSC Backa Topola,"Sunday, 04 Aug 2019, 18:00",1:2,Marathonbet,1.99,2.08,3.48,3.44,3.64,3.42
Serbia,Super Liga 2019/2020,Sp. Subotica - TSC Backa Topola,"Sunday, 04 Aug 2019, 18:00",1:2,Pinnacle,1.97,2.3,3.44,3.2,3.87,3.25
Brazil,Serie A 2019,Ceara - Internacional,"Thursday, 07 Nov 2019, 22:30",2:0,Asianodds,2.5,2.35,3.21,3.2,3.09,3.45
Brazil,Serie A 2019,Ceara - Internacional,"Thursday, 07 Nov 2019, 22:30",2:0,Marathonbet,2.57,2.39,3.1,3.18,2.96,3.18
Brazil,Serie A 2019,Ceara - Internacional,"Thursday, 07 Nov 2019, 22:30",2:0,Pinnacle,2.61,2.35,3.15,3.2,2.99,3.36
Italy,Serie A 2010/2011,AC Milan - Cesena,"Sunday, 23 Jan 2011, 19:45",2:0,Pinnacle,1.26,1.22,5.78,6.65,17.62,18.48
Scotland,Premier League 2012/2013,Ross County - Kilmarnock,"Saturday, 01 Sep 2012, 15:00",0:0,Marathonbet,2.18,2.1,3.35,3.3,3.75,4.09
Scotland,Premier League 2012/2013,Ross County - Kilmarnock,"Saturday, 01 Sep 2012, 15:00",0:0,Pinnacle,2.22,2.02,3.37,3.5,3.55,4.08
Turkey,PTT 1. Lig 2013/2014,Sanliurfaspor - Basaksehir,"Saturday, 01 Feb 2014, 18:00",1:1,Marathonbet,3.55,3.75,3.2,3.3,2.16,2.05
Spain,Primera Division 2010/2011,Racing Santander - Atl. Madrid,"Tuesday, 10 May 2011, 20:00",2:1,Pinnacle,3.35,3.15,3.55,3.59,2.27,2.36
Scotland,Division 1 2012/2013,Raith - Livingston,"Saturday, 25 Aug 2012, 15:00",0:0,Marathonbet,2.5,2.27,3.4,3.5,2.75,3.0
Scotland,Division 1 2012/2013,Raith - Livingston,"Saturday, 25 Aug 2012, 15:00",0:0,Pinnacle,2.58,2.29,3.5,3.43,2.76,3.31
England,Championship 2018/2019,QPR - Swansea,"Saturday, 13 Apr 2019, 14:00",4:0,Asianodds,2.54,3.54,3.29,3.64,3.0,2.14
England,Championship 2018/2019,QPR - Swansea,"Saturday, 13 Apr 2019, 14:00",4:0,Marathonbet,2.88,3.4,3.5,3.6,2.55,2.2
England,Championship 2018/2019,QPR - Swansea,"Saturday, 13 Apr 2019, 14:00",4:0,Pinnacle,2.54,3.54,3.29,3.64,3.0,2.14
Slovenia,Prva liga 2017/2018,O. Ljubljana - Rudar,"Wednesday, 14 Mar 2018, 15:00",4:0,Asianodds,1.31,1.32,4.6,5.34,7.1,12.21
Slovenia,Prva liga 2017/2018,O. Ljubljana - Rudar,"Wednesday, 14 Mar 2018, 15:00",4:0,Marathonbet,1.42,1.32,4.8,5.2,7.1,9.8
Slovenia,Prva liga 2017/2018,O. Ljubljana - Rudar,"Wednesday, 14 Mar 2018, 15:00",4:0,Pinnacle,1.31,1.32,5.1,5.22,11.5,10.5
Poland,Ekstraklasa 2017/2018,Korona Kielce - Legia,"Saturday, 25 Nov 2017, 19:30",3:2,Asianodds,2.97,3.2,3.15,3.47,2.35,2.35
Poland,Ekstraklasa 2017/2018,Korona Kielce - Legia,"Saturday, 25 Nov 2017, 19:30",3:2,Marathonbet,3.22,3.2,3.35,3.48,2.4,2.35
Poland,Ekstraklasa 2017/2018,Korona Kielce - Legia,"Saturday, 25 Nov 2017, 19:30",3:2,Pinnacle,3.01,3.21,3.51,3.47,2.45,2.35
Portugal,Primeira Liga 2018/2019,FC Porto - Braga,"Saturday, 10 Nov 2018, 20:30",1:0,Asianodds,1.48,1.46,4.2,4.51,5.9,8.2
Portugal,Primeira Liga 2018/2019,FC Porto - Braga,"Saturday, 10 Nov 2018, 20:30",1:0,Marathonbet,1.53,1.44,4.1,4.4,6.6,7.7
Portugal,Primeira Liga 2018/2019,FC Porto - Braga,"Saturday, 10 Nov 2018, 20:30",1:0,Pinnacle,1.43,1.46,4.59,4.51,8.72,7.93
England,Premier League 2011/2012,Chelsea - West Brom,"Saturday, 20 Aug 2011, 17:30",2:1,Pinnacle,1.32,1.29,5.6,5.75,12.03,13.5
Turkey,Super Lig 2013/2014,Kasimpasa - Besiktas,"Tuesday, 11 Feb 2014, 19:00",0:3,Marathonbet,2.52,3.4,3.4,3.5,2.84,2.16
Turkey,Super Lig 2013/2014,Kasimpasa - Besiktas,"Tuesday, 11 Feb 2014, 19:00",0:3,Pinnacle,2.65,3.38,3.55,3.75,2.7,2.16
Spain,Segunda Division 2011/2012,Murcia - Dep. La Coruna,"Monday, 07 Nov 2011, 21:00",0:0,Pinnacle,2.54,2.86,3.26,3.4,3.06,2.66
Switzerland,Super League 2013/2014,Basel - St. Gallen,"Saturday, 08 Mar 2014, 19:45",1:1,Marathonbet,1.58,1.66,4.0,4.0,7.0,5.8
Switzerland,Super League 2013/2014,Basel - St. Gallen,"Saturday, 08 Mar 2014, 19:45",1:1,Pinnacle,1.59,1.67,4.21,3.98,6.08,5.74
Ukraine,Pari-Match League 2015/2016,Metalist Kharkiv - Dyn. Kyiv,"Saturday, 14 May 2016, 16:30",1:4,Marathonbet,14.0,6.2,6.3,6.7,1.2,1.33
Ukraine,Pari-Match League 2015/2016,Metalist Kharkiv - Dyn. Kyiv,"Saturday, 14 May 2016, 16:30",1:4,Pinnacle,9.72,10.78,5.72,5.86,1.32,1.3
Argentina,Primera Division 2015,Independiente - Olimpo Bahia Blanca,"Sunday, 12 Jul 2015, 18:00",3:1,Marathonbet,1.76,1.67,3.5,3.62,5.5,6.2
Argentina,Primera Division 2015,Independiente - Olimpo Bahia Blanca,"Sunday, 12 Jul 2015, 18:00",3:1,Pinnacle,1.75,1.73,3.44,3.48,5.95,6.25
Argentina,Superliga 2018/2019,Newells Old Boys - San Martin S.J.,"Tuesday, 26 Feb 2019, 00:10",3:0,Asianodds,1.74,1.8,3.45,3.5,5.66,5.3
Argentina,Superliga 2018/2019,Newells Old Boys - San Martin S.J.,"Tuesday, 26 Feb 2019, 00:10",3:0,Marathonbet,1.72,1.77,3.5,3.46,5.5,5.1
Argentina,Superliga 2018/2019,Newells Old Boys - San Martin S.J.,"Tuesday, 26 Feb 2019, 00:10",3:0,Pinnacle,1.74,1.79,3.45,3.5,5.66,5.23
Sweden,Allsvenskan 2017,Malmo FF - Hacken,"Sunday, 05 Nov 2017, 14:00",1:2,Asianodds,1.78,1.98,3.92,4.05,4.2,3.75
Sweden,Allsvenskan 2017,Malmo FF - Hacken,"Sunday, 05 Nov 2017, 14:00",1:2,Marathonbet,1.68,1.86,3.92,3.96,5.7,4.25
Sweden,Allsvenskan 2017,Malmo FF - Hacken,"Sunday, 05 Nov 2017, 14:00",1:2,Pinnacle,1.94,1.89,4.01,4.22,3.84,3.85
Brazil,Serie B 2018,Sampaio Correa - Guarani,"Saturday, 18 Aug 2018, 22:00",0:2,Asianodds,2.42,2.53,3.25,3.15,2.64,3.15
Brazil,Serie B 2018,Sampaio Correa - Guarani,"Saturday, 18 Aug 2018, 22:00",0:2,Marathonbet,2.61,2.54,3.4,3.13,2.83,3.15
Brazil,Serie B 2018,Sampaio Correa - Guarani,"Saturday, 18 Aug 2018, 22:00",0:2,Pinnacle,2.7,2.53,3.19,3.11,2.81,3.14
Switzerland,Super League 2016/2017,Young Boys - St. Gallen,"Saturday, 18 Feb 2017, 19:00",2:2,Marathonbet,1.48,1.49,4.6,4.95,7.4,6.4
Switzerland,Super League 2016/2017,Young Boys - St. Gallen,"Saturday, 18 Feb 2017, 19:00",2:2,Pinnacle,1.5,1.49,4.87,4.96,6.57,6.62
Belgium,Proximus League 2014/2015,KSV Roeselare - Antwerp,"Sunday, 26 Oct 2014, 14:00",0:0,Marathonbet,2.45,3.2,3.4,3.4,3.05,2.35
Belgium,Proximus League 2014/2015,KSV Roeselare - Antwerp,"Sunday, 26 Oct 2014, 14:00",0:0,Pinnacle,3.21,3.07,3.31,3.37,2.37,2.45
Brazil,Série A 2014,Coritiba - Vitoria,"Thursday, 21 Aug 2014, 01:00",2:0,Marathonbet,2.22,1.87,3.3,3.7,3.65,4.55
Brazil,Série A 2014,Coritiba - Vitoria,"Thursday, 21 Aug 2014, 01:00",2:0,Pinnacle,1.83,1.85,3.55,3.65,5.05,4.76
Turkey,TFF 1. Lig 2016/2017,Balikesirspor - Sanliurfaspor,"Saturday, 10 Dec 2016, 15:30",1:1,Marathonbet,1.8,1.83,3.45,3.56,5.3,4.75
Turkey,TFF 1. Lig 2016/2017,Balikesirspor - Sanliurfaspor,"Saturday, 10 Dec 2016, 15:30",1:1,Pinnacle,1.81,1.77,3.55,3.53,5.0,5.35
Japan,J1 League 2015,Yokohama M. - Montedio Yamagata,"Saturday, 11 Jul 2015, 10:00",1:1,Marathonbet,1.65,1.67,4.0,3.95,5.9,5.8
Japan,J1 League 2015,Yokohama M. - Montedio Yamagata,"Saturday, 11 Jul 2015, 10:00",1:1,Pinnacle,1.65,1.67,3.95,3.99,5.9,5.71
Turkey,Super Lig 2012/2013,Gaziantepspor - Besiktas,"Saturday, 22 Sep 2012, 18:00",3:2,Marathonbet,3.13,3.0,3.25,3.3,2.42,2.46
Turkey,Super Lig 2012/2013,Gaziantepspor - Besiktas,"Saturday, 22 Sep 2012, 18:00",3:2,Pinnacle,3.13,3.1,3.26,3.22,2.48,2.5
England,Championship 2017/2018,Bolton - Fulham,"Saturday, 10 Feb 2018, 15:00",1:1,Asianodds,3.6,4.25,3.35,3.6,1.99,1.95
England,Championship 2017/2018,Bolton - Fulham,"Saturday, 10 Feb 2018, 15:00",1:1,Marathonbet,3.8,4.25,3.56,3.6,2.1,1.97
Austria,Tipico Bundesliga 2019/2020,Hartberg - Admira,"Saturday, 03 Aug 2019, 15:00",4:1,Asianodds,2.03,2.25,3.9,3.7,3.51,3.25
England,Championship 2017/2018,Bolton - Fulham,"Saturday, 10 Feb 2018, 15:00",1:1,Pinnacle,4.11,4.25,3.71,3.6,1.95,1.95
Austria,Tipico Bundesliga 2019/2020,Hartberg - Admira,"Saturday, 03 Aug 2019, 15:00",4:1,Marathonbet,2.15,2.16,3.7,3.68,3.18,3.18
Austria,Tipico Bundesliga 2019/2020,Hartberg - Admira,"Saturday, 03 Aug 2019, 15:00",4:1,Pinnacle,2.08,2.22,3.87,3.58,3.39,3.27
Austria,Erste Liga 2017/2018,Tirol - Floridsdorfer AC,"Friday, 29 Sep 2017, 16:30",5:1,Asianodds,1.68,1.64,4.22,4.26,5.18,5.8
Austria,Erste Liga 2017/2018,Tirol - Floridsdorfer AC,"Friday, 29 Sep 2017, 16:30",5:1,Marathonbet,2.15,1.62,3.66,4.3,3.42,5.5
Austria,Erste Liga 2017/2018,Tirol - Floridsdorfer AC,"Friday, 29 Sep 2017, 16:30",5:1,Pinnacle,1.68,1.62,4.22,4.31,5.18,5.65
Brazil,Série B 2012,America MG - Boa,"Wednesday, 24 Oct 2012, 00:50",3:2,Marathonbet,1.78,1.81,3.5,3.55,4.75,4.45
Brazil,Série B 2012,America MG - Boa,"Wednesday, 24 Oct 2012, 00:50",3:2,Pinnacle,1.77,1.9,3.85,3.68,4.76,4.33
Germany,2. Bundesliga 2011/2012,SG Dynamo Dresden - Greuther Furth,"Friday, 03 Feb 2012, 18:00",3:1,Pinnacle,3.45,4.17,3.65,3.55,2.17,2.0
China,Super League 2015,Liaoning - Guangzhou Evergrande,"Saturday, 18 Jul 2015, 11:35",1:3,Marathonbet,15.0,7.5,5.0,5.9,1.3,1.36
China,Super League 2015,Liaoning - Guangzhou Evergrande,"Saturday, 18 Jul 2015, 11:35",1:3,Pinnacle,6.75,6.63,4.68,4.98,1.49,1.47
Portugal,Primeira Liga 2015/2016,Braga - Arouca,"Sunday, 04 Oct 2015, 17:00",0:0,Marathonbet,1.57,1.59,3.92,3.9,7.5,7.1
Portugal,Primeira Liga 2015/2016,Braga - Arouca,"Sunday, 04 Oct 2015, 17:00",0:0,Pinnacle,1.55,1.56,4.05,4.26,7.6,6.6
Poland,Ekstraklasa 2015/2016,Slask Wroclaw - Termalica B-B.,"Sunday, 02 Aug 2015, 13:30",2:0,Marathonbet,1.9,1.75,3.6,3.6,4.5,5.7
Poland,Ekstraklasa 2015/2016,Slask Wroclaw - Termalica B-B.,"Sunday, 02 Aug 2015, 13:30",2:0,Pinnacle,1.83,1.73,3.6,3.74,4.92,5.53
Slovakia,Fortuna liga 2014/2015,Zilina - Myjava,"Sunday, 03 Aug 2014, 18:30",2:1,Marathonbet,1.65,1.52,3.8,4.2,5.8,6.8
Slovakia,Fortuna liga 2014/2015,Zilina - Myjava,"Sunday, 03 Aug 2014, 18:30",2:1,Pinnacle,1.55,1.56,4.07,4.03,6.75,6.71
Brazil,Serie A 2018,Corinthians - Cruzeiro,"Thursday, 26 Jul 2018, 00:45",2:0,Asianodds,2.27,3.41,2.9,3.03,3.4,2.44
Brazil,Serie A 2018,Corinthians - Cruzeiro,"Thursday, 26 Jul 2018, 00:45",2:0,Marathonbet,2.05,3.32,3.48,3.06,3.98,2.51
Brazil,Serie A 2018,Corinthians - Cruzeiro,"Thursday, 26 Jul 2018, 00:45",2:0,Pinnacle,2.42,3.41,3.17,3.03,3.21,2.44
Germany,Bundesliga 2019/2020,FC Koln - Eintracht Frankfurt,"Saturday, 20 Jun 2020, 13:30",1:1,Asianodds,2.49,2.89,3.71,3.94,2.76,2.41
Germany,Bundesliga 2019/2020,FC Koln - Eintracht Frankfurt,"Saturday, 20 Jun 2020, 13:30",1:1,Marathonbet,2.32,2.95,3.98,4.1,3.13,2.38
Germany,Bundesliga 2019/2020,FC Koln - Eintracht Frankfurt,"Saturday, 20 Jun 2020, 13:30",1:1,Pinnacle,2.34,2.87,3.7,3.92,2.98,2.37
Romania,Liga 1 2019/2020,FCSB - CFR Cluj,"Friday, 31 Jul 2020, 18:30",0:2,Asianodds,3.78,5.23,3.34,3.65,1.81,1.74
Romania,Liga 1 2019/2020,FCSB - CFR Cluj,"Friday, 31 Jul 2020, 18:30",0:2,Marathonbet,3.42,7.4,3.28,3.84,2.17,1.51
Romania,Liga 1 2019/2020,FCSB - CFR Cluj,"Friday, 31 Jul 2020, 18:30",0:2,Pinnacle,4.98,7.47,3.42,3.77,1.83,1.56
Slovenia,Prva liga 2019/2020,O. Ljubljana - Mura,"Sunday, 08 Mar 2020, 19:15",1:0,Asianodds,1.64,1.59,3.69,4.53,4.17,5.07
Slovenia,Prva liga 2019/2020,O. Ljubljana - Mura,"Sunday, 08 Mar 2020, 19:15",1:0,Marathonbet,1.78,1.59,3.7,3.98,4.0,4.95
Slovenia,Prva liga 2019/2020,O. Ljubljana - Mura,"Sunday, 08 Mar 2020, 19:15",1:0,Pinnacle,1.68,1.58,4.3,4.53,4.59,5.07
Finland,Veikkausliiga 2011,HJK - Haka,"Saturday, 29 Oct 2011, 12:00",5:2,Pinnacle,1.23,1.23,6.9,6.8,14.5,14.51
England,Championship 2014/2015,Watford - Derby,"Saturday, 22 Nov 2014, 15:00",1:2,Marathonbet,2.63,2.96,3.4,3.5,2.9,2.52
England,Championship 2014/2015,Watford - Derby,"Saturday, 22 Nov 2014, 15:00",1:2,Pinnacle,2.66,2.89,3.57,3.66,2.71,2.49
France,Ligue 2 2014/2015,AC Ajaccio - Arles-Avignon,"Friday, 22 May 2015, 18:30",2:1,Marathonbet,1.85,1.42,3.5,4.8,5.0,8.9
France,Ligue 2 2014/2015,AC Ajaccio - Arles-Avignon,"Friday, 22 May 2015, 18:30",2:1,Pinnacle,1.64,1.45,3.87,4.64,6.2,7.92
Japan,J1 League 2017,FC Tokyo - Kobe,"Sunday, 13 Aug 2017, 10:00",1:0,Marathonbet,2.22,2.1,3.88,3.68,3.15,3.6
Japan,J1 League 2017,FC Tokyo - Kobe,"Sunday, 13 Aug 2017, 10:00",1:0,Pinnacle,2.23,2.13,3.61,3.65,3.34,3.56
France,Ligue 1 2015/2016,Angers - Toulouse,"Saturday, 14 May 2016, 19:00",2:3,Marathonbet,2.3,6.1,3.2,4.2,3.66,1.62
France,Ligue 1 2015/2016,Angers - Toulouse,"Saturday, 14 May 2016, 19:00",2:3,Pinnacle,5.17,5.91,3.76,4.16,1.77,1.64
Denmark,NordicBet Ligaen 2013/2014,Marienlyst - Silkeborg,"Thursday, 19 Sep 2013, 18:00",1:2,Marathonbet,5.6,6.5,4.2,4.5,1.6,1.5
Denmark,NordicBet Ligaen 2013/2014,Marienlyst - Silkeborg,"Thursday, 19 Sep 2013, 18:00",1:2,Pinnacle,5.86,6.12,4.44,4.76,1.56,1.52
Sweden,Superettan 2017,Brommapojkarna - Osters,"Friday, 05 May 2017, 17:00",4:1,Marathonbet,1.62,1.65,4.25,4.5,5.9,5.1
Sweden,Superettan 2017,Brommapojkarna - Osters,"Friday, 05 May 2017, 17:00",4:1,Pinnacle,1.59,1.63,4.09,4.19,6.56,5.84
Belgium,Jupiler League 2018/2019,Antwerp - Genk,"Wednesday, 31 Oct 2018, 19:30",2:4,Asianodds,2.92,3.42,3.3,3.62,2.3,2.19
Belgium,Jupiler League 2018/2019,Antwerp - Genk,"Wednesday, 31 Oct 2018, 19:30",2:4,Marathonbet,3.2,3.58,3.6,3.64,2.18,2.02
Belgium,Jupiler League 2018/2019,Antwerp - Genk,"Wednesday, 31 Oct 2018, 19:30",2:4,Pinnacle,3.26,3.41,3.8,3.63,2.16,2.16
Scotland,League One 2019/2020,Raith - Falkirk,"Saturday, 05 Oct 2019, 14:00",2:2,Asianodds,2.14,2.93,3.4,3.93,2.58,2.25
Scotland,League One 2019/2020,Raith - Falkirk,"Saturday, 05 Oct 2019, 14:00",2:2,Marathonbet,2.41,2.97,3.56,3.6,2.8,2.28
Scotland,League One 2019/2020,Raith - Falkirk,"Saturday, 05 Oct 2019, 14:00",2:2,Pinnacle,2.42,2.93,3.56,3.93,2.89,2.25
Austria,tipp3-Bundesliga 2011/2012,Ried - Salzburg,"Sunday, 14 Aug 2011, 15:00",1:3,Pinnacle,3.31,2.82,3.38,3.19,2.31,2.82
England,Premier League 2014/2015,Leicester - QPR,"Sunday, 24 May 2015, 14:00",5:1,Marathonbet,1.92,1.49,3.65,4.7,4.55,6.6
England,Premier League 2014/2015,Leicester - QPR,"Sunday, 24 May 2015, 14:00",5:1,Pinnacle,1.56,1.53,4.53,4.94,6.29,6.13
Japan,J-League 2014,Kofu - Tokushima,"Tuesday, 29 Apr 2014, 05:00",0:1,Marathonbet,1.25,1.39,7.0,5.0,12.0,9.4
Japan,J-League 2014,Kofu - Tokushima,"Tuesday, 29 Apr 2014, 05:00",0:1,Pinnacle,1.33,1.44,5.33,4.85,11.33,8.11
Finland,Veikkausliiga 2016,Mariehamn - HJK,"Sunday, 24 Apr 2016, 13:30",0:0,Marathonbet,3.62,4.1,3.52,3.58,2.15,1.99
Finland,Veikkausliiga 2016,Mariehamn - HJK,"Sunday, 24 Apr 2016, 13:30",0:0,Pinnacle,4.06,4.1,3.46,3.47,2.04,2.02
Japan,J1 League 2018,Shonan - FC Tokyo,"Sunday, 26 Aug 2018, 10:00",0:0,Asianodds,3.3,4.5,3.15,3.79,2.17,1.84
Japan,J1 League 2018,Shonan - FC Tokyo,"Sunday, 26 Aug 2018, 10:00",0:0,Marathonbet,3.5,4.6,3.5,3.82,2.2,1.83
Japan,J1 League 2018,Shonan - FC Tokyo,"Sunday, 26 Aug 2018, 10:00",0:0,Pinnacle,3.71,4.46,3.51,3.8,2.06,1.83
Netherlands,Eerste Divisie 2018/2019,Twente - Cambuur,"Friday, 03 May 2019, 18:00",2:2,Asianodds,1.6,1.93,4.4,4.3,4.05,3.52
Netherlands,Eerste Divisie 2018/2019,Twente - Cambuur,"Friday, 03 May 2019, 18:00",2:2,Marathonbet,1.52,1.91,4.9,3.98,5.35,3.64
Netherlands,Eerste Divisie 2018/2019,Twente - Cambuur,"Friday, 03 May 2019, 18:00",2:2,Pinnacle,1.65,1.93,4.4,4.3,4.45,3.52
Germany,2. Bundesliga 2019/2020,Darmstadt - Karlsruher,"Friday, 04 Oct 2019, 16:30",1:1,Asianodds,2.43,2.29,3.5,3.49,2.83,3.25
Germany,2. Bundesliga 2019/2020,Darmstadt - Karlsruher,"Friday, 04 Oct 2019, 16:30",1:1,Marathonbet,2.44,2.26,3.48,3.48,2.84,3.13
Germany,2. Bundesliga 2019/2020,Darmstadt - Karlsruher,"Friday, 04 Oct 2019, 16:30",1:1,Pinnacle,2.64,2.27,3.3,3.49,2.83,3.24
Denmark,Superliga 2013/2014,FC Copenhagen - Aalborg,"Sunday, 20 Oct 2013, 18:00",3:0,Marathonbet,1.75,1.85,3.75,3.6,5.3,4.8
Denmark,Superliga 2013/2014,FC Copenhagen - Aalborg,"Sunday, 20 Oct 2013, 18:00",3:0,Pinnacle,1.76,1.96,3.98,3.55,3.72,4.3
Germany,3. Liga 2013/2014,Chemnitzer - Hallescher,"Sunday, 23 Mar 2014, 14:00",1:1,Marathonbet,2.25,2.2,3.3,3.15,3.2,3.5
Germany,3. Liga 2013/2014,Chemnitzer - Hallescher,"Sunday, 23 Mar 2014, 14:00",1:1,Pinnacle,2.26,2.37,3.25,3.28,3.51,3.3
Ukraine,Premier League 2013/2014,Dyn. Kyiv - FC Sevastopol,"Sunday, 28 Jul 2013, 17:30",2:0,Marathonbet,1.2,1.22,7.0,7.0,18.0,14.0
Ukraine,Premier League 2013/2014,Dyn. Kyiv - FC Sevastopol,"Sunday, 28 Jul 2013, 17:30",2:0,Pinnacle,1.2,1.15,6.7,7.54,18.0,26.35
Turkey,PTT 1. Lig 2012/2013,Samsunspor - Manisaspor,"Sunday, 31 Mar 2013, 17:00",2:1,Marathonbet,2.46,2.5,2.98,2.9,3.15,3.2
Italy,Serie B,Salernitana - Benevento,"Monday, 16 Sep 2019, 19:00",0:2,Asianodds,2.56,3.31,2.93,3.31,2.88,2.35
Italy,Serie B,Salernitana - Benevento,"Monday, 16 Sep 2019, 19:00",0:2,Marathonbet,2.56,3.38,3.22,3.1,2.88,2.32
Italy,Serie B,Salernitana - Benevento,"Monday, 16 Sep 2019, 19:00",0:2,Pinnacle,2.75,3.31,3.0,3.31,2.96,2.32
USA,MLS 2015,Chicago Fire - New York Red Bulls,"Sunday, 25 Oct 2015, 23:00",1:2,Marathonbet,2.8,4.6,3.6,4.15,2.56,1.73
USA,MLS 2015,Chicago Fire - New York Red Bulls,"Sunday, 25 Oct 2015, 23:00",1:2,Pinnacle,3.74,4.52,3.99,4.16,1.97,1.78
Brazil,Serie A 2017,Santos - Bahia,"Sunday, 23 Jul 2017, 14:00",3:0,Marathonbet,1.65,1.95,3.84,3.46,6.3,4.45
Brazil,Serie A 2017,Santos - Bahia,"Sunday, 23 Jul 2017, 14:00",3:0,Pinnacle,1.78,1.99,3.59,3.41,5.45,4.35
USA,MLS 2018,Los Angeles FC - Real Salt Lake,"Thursday, 16 Aug 2018, 02:00",2:0,Asianodds,1.85,1.44,3.96,5.4,4.11,7.01
USA,MLS 2018,Los Angeles FC - Real Salt Lake,"Thursday, 16 Aug 2018, 02:00",2:0,Marathonbet,1.87,1.42,4.3,5.5,3.88,7.2
USA,MLS 2018,Los Angeles FC - Real Salt Lake,"Thursday, 16 Aug 2018, 02:00",2:0,Pinnacle,1.85,1.43,3.96,5.35,4.11,7.01
USA,MLS 2012,Vancouver Whitecaps - Real Salt Lake,"Sunday, 12 Aug 2012, 00:00",2:1,Pinnacle,2.71,2.63,3.33,3.29,2.81,2.97
Spain,Primera Division 2013/2014,Ath Bilbao - Rayo Vallecano,"Sunday, 22 Dec 2013, 19:00",2:1,Marathonbet,1.62,1.49,4.25,4.75,6.2,7.4
Spain,Primera Division 2013/2014,Ath Bilbao - Rayo Vallecano,"Sunday, 22 Dec 2013, 19:00",2:1,Pinnacle,1.51,1.51,4.58,4.69,7.1,6.88
